,Nation,Player,Position,Season,"reihenfolge ASC, saison_id DESC, verein_id ASC",Club(s),Squad,Apps,PPM,Goals,own goals,Substituted on,Substituted off,Yellow cards,Yellow/red cards,Red cards,Conceded goals,Matches without conceded goals,Minutes played
18098,Iran,MohammadRashidMazaheri,Keeper,16/17,Persian Gulf Pro League,zob-ahan-esfahan,29,28,"1,64",0,0,0,0,0,0,0,26,11,2.520'
18099,Iran,MohammadRashidMazaheri,Keeper,16/17,Hazfi Cup,zob-ahan-esfahan,5,5,"2,40",0,0,0,0,0,0,0,5,3,540'
18100,Iran,MohammadRashidMazaheri,Keeper,16/17,Iran Super Cup,zob-ahan-esfahan,1,1,"3,00",0,0,0,0,0,0,0,2,0,120'
18101,Iran,MohammadRashidMazaheri,Keeper,15/16,Hazfi Cup,zob-ahan-esfahan,4,4,"3,00",0,0,0,0,1,0,0,3,2,450'
18102,Iran,MohammadRashidMazaheri,Keeper,2016,AFC Champions League,zob-ahan-esfahan,8,8,"1,88",0,0,0,0,0,0,0,5,5,720'
18103,Iran,MohammadRashidMazaheri,Keeper,15/16,Persian Gulf Pro League,zob-ahan-esfahan,28,27,"1,59",0,0,0,0,3,0,0,23,13,2.430'
18104,Iran,MohammadRashidMazaheri,Keeper,14/15,Hazfi Cup,zob-ahan-esfahan,1,1,"3,00",0,0,0,0,0,0,0,1,0,90'
18105,Iran,MohammadRashidMazaheri,Keeper,14/15,Persian Gulf Pro League,zob-ahan-esfahan,20,19,"2,00",0,0,0,1,1,0,0,12,9,1.705'
18106,Iran,MohammadRashidMazaheri,Keeper,13/14,Persian Gulf Pro League,zob-ahan-esfahan,2,2,"3,00",0,0,0,0,1,0,0,5,1,180'
18107,Iran,MohammadRashidMazaheri,Keeper,13/14,Persian Gulf Pro League,foolad-fc,3,3,"2,00",0,0,0,0,0,0,0,5,1,270'
18108,Iran,MohammadRashidMazaheri,Keeper,12/13,Persian Gulf Pro League,foolad-fc,3,3,"1,33",0,0,0,0,0,0,0,2,1,270'
18437,Costa Rica,KeylorNavas,Keeper,17/18,Champions League,real-madrid,11,11,"2,36",0,0,0,0,0,0,0,13,2,990'
18438,Costa Rica,KeylorNavas,Keeper,17/18,LaLiga,real-madrid,29,27,"2,04",0,0,0,0,1,0,0,31,7,2.430'
18439,Costa Rica,KeylorNavas,Keeper,17/18,Copa del Rey,real-madrid,5,1,"1,00",0,0,0,0,0,0,0,2,0,90'
18440,Costa Rica,KeylorNavas,Keeper,17/18,Club World Cup,real-madrid,2,2,"3,00",0,0,0,0,0,0,0,1,1,180'
18441,Costa Rica,KeylorNavas,Keeper,17/18,Supercopa,real-madrid,2,2,"3,00",0,0,0,0,0,0,0,1,1,180'
18442,Costa Rica,KeylorNavas,Keeper,17/18,UEFA Supercup,real-madrid,1,1,"3,00",0,0,0,0,0,0,0,1,0,90'
18443,Costa Rica,KeylorNavas,Keeper,16/17,Champions League,real-madrid,12,12,"2,25",0,0,0,0,0,0,0,17,1,1.110'
18444,Costa Rica,KeylorNavas,Keeper,16/17,LaLiga,real-madrid,29,27,"2,37",0,1,0,0,2,0,0,31,5,2.430'
18445,Costa Rica,KeylorNavas,Keeper,16/17,Copa del Rey,real-madrid,4,-,0,0,0,0,0,0,0,0,0,0,0
18446,Costa Rica,KeylorNavas,Keeper,16/17,Club World Cup,real-madrid,2,2,"3,00",0,0,0,0,0,0,0,2,1,210'
18447,Costa Rica,KeylorNavas,Keeper,15/16,Champions League,real-madrid,12,11,"2,36",0,0,0,0,2,0,0,3,9,1.020'
18448,Costa Rica,KeylorNavas,Keeper,15/16,LaLiga,real-madrid,34,34,"2,38",0,0,0,0,0,0,0,28,13,3.060'
18449,Costa Rica,KeylorNavas,Keeper,14/15,LaLiga,real-madrid,38,6,"3,00",0,0,0,0,0,0,0,3,3,540'
18450,Costa Rica,KeylorNavas,Keeper,14/15,Champions League,real-madrid,12,2,"3,00",0,0,0,0,0,0,0,0,2,180'
18451,Costa Rica,KeylorNavas,Keeper,14/15,Copa del Rey,real-madrid,4,3,"1,33",0,0,0,0,0,0,0,5,0,270'
18452,Costa Rica,KeylorNavas,Keeper,14/15,Club World Cup,real-madrid,2,-,0,0,0,0,0,0,0,0,0,0,0
18453,Costa Rica,KeylorNavas,Keeper,14/15,Supercopa,real-madrid,2,-,0,0,0,0,0,0,0,0,0,0,0
18454,Costa Rica,KeylorNavas,Keeper,14/15,UEFA Supercup,real-madrid,1,-,0,0,0,0,0,0,0,0,0,0,0
18455,Costa Rica,KeylorNavas,Keeper,13/14,LaLiga,ud-levante,37,37,"1,30",0,0,0,0,3,0,1,39,17,3.250'
18456,Costa Rica,KeylorNavas,Keeper,13/14,Copa del Rey,ud-levante,5,2,"1,50",0,0,0,0,0,0,0,1,1,180'
18457,Costa Rica,KeylorNavas,Keeper,12/13,LaLiga,ud-levante,38,9,"0,78",0,0,0,0,0,0,0,10,2,810'
18458,Costa Rica,KeylorNavas,Keeper,12/13,Europa League,ud-levante,12,12,"2,00",0,0,0,0,0,0,0,7,8,1.110'
18459,Costa Rica,KeylorNavas,Keeper,12/13,Copa del Rey,ud-levante,4,4,"0,75",0,0,0,0,0,0,0,5,0,360'
18460,Costa Rica,KeylorNavas,Keeper,11/12,LaLiga,ud-levante,35,1,"3,00",0,0,0,0,0,0,0,0,1,90'
18461,Costa Rica,KeylorNavas,Keeper,11/12,Copa del Rey,ud-levante,5,5,"1,20",0,0,0,1,1,0,0,9,1,405'
18462,Costa Rica,KeylorNavas,Keeper,10/11,LaLiga2,albacete-balompie,38,36,"0,81",0,0,0,0,2,0,0,49,5,3.240'
18463,Costa Rica,KeylorNavas,Keeper,10/11,Copa del Rey,albacete-balompie,1,-,0,0,0,0,0,0,0,0,0,0,0
18464,Costa Rica,KeylorNavas,Keeper,09/10,Verano Play-Off,deportivo-saprissa,4,4,"2,50",0,0,0,0,0,0,0,2,3,360'
18465,Costa Rica,KeylorNavas,Keeper,09/10,Primera Div. Ver,deportivo-saprissa,13,13,"2,31",0,0,0,0,2,0,0,8,7,1.170'
18466,Costa Rica,KeylorNavas,Keeper,09/10,Primera Div. In.,deportivo-saprissa,10,10,"1,00",0,0,0,1,0,0,0,10,3,864'
18467,Costa Rica,KeylorNavas,Keeper,09/10,CONCACAF Champions League,deportivo-saprissa,4,4,"0,50",0,0,0,0,0,0,0,5,0,360'
18468,Costa Rica,KeylorNavas,Keeper,08/09,CONCACAF Champions League,deportivo-saprissa,5,5,"1,80",0,0,0,0,0,0,0,7,2,450'
18469,Costa Rica,KeylorNavas,Keeper,05/06,Club World Cup,deportivo-saprissa,3,-,0,0,0,0,0,0,0,0,0,0,0
18470,Costa Rica,LeonelMoreira,Keeper,17/18,Clausura Finale,cs-herediano,2,2,"0,50",0,0,0,0,0,0,0,1,1,210'
18471,Costa Rica,LeonelMoreira,Keeper,17/18,Clausura Segunda Phase,cs-herediano,5,5,"1,20",0,0,0,0,0,0,0,6,2,450'
18472,Costa Rica,LeonelMoreira,Keeper,17/18,Primera Div. Clausura,cs-herediano,18,18,"1,94",0,0,0,0,2,0,0,12,9,1.620'
18473,Costa Rica,LeonelMoreira,Keeper,17/18,CONCACAF Champions League,cs-herediano,2,2,"0,50",0,0,0,0,0,0,0,5,0,180'
18474,Costa Rica,LeonelMoreira,Keeper,17/18,Apertura Finale,cs-herediano,1,1,"1,00",0,0,0,0,1,0,0,0,1,90'
18475,Costa Rica,LeonelMoreira,Keeper,17/18,Apertura Segunda Phase,cs-herediano,5,5,"1,20",0,0,0,0,0,0,0,3,2,450'
18476,Costa Rica,LeonelMoreira,Keeper,17/18,Primera Div. Apertura,cs-herediano,19,18,"2,56",0,0,0,0,1,0,0,9,10,1.620'
18477,Costa Rica,LeonelMoreira,Keeper,16/17,Verano Finale,cs-herediano,2,2,"3,00",0,0,0,0,0,0,0,0,2,180'
18478,Costa Rica,LeonelMoreira,Keeper,16/17,Verano 2. Phase,cs-herediano,6,6,"1,83",0,0,0,0,1,0,0,5,2,540'
18479,Costa Rica,LeonelMoreira,Keeper,16/17,Primera Div. Ver,cs-herediano,18,8,"2,00",0,0,0,0,0,0,0,10,1,720'
18480,Costa Rica,LeonelMoreira,Keeper,16/17,Inv. 2. Phase,cs-herediano,6,6,"1,83",0,0,0,0,2,0,0,4,3,540'
18481,Costa Rica,LeonelMoreira,Keeper,16/17,Primera Div. In.,cs-herediano,14,10,"1,90",0,0,0,0,0,0,0,14,1,900'
18482,Costa Rica,LeonelMoreira,Keeper,16/17,CONCACAF Champions League,cs-herediano,4,2,"0,50",0,0,0,0,0,0,0,4,0,180'
18483,Costa Rica,LeonelMoreira,Keeper,15/16,Verano Play-Off,cs-herediano,4,4,"2,00",0,0,0,0,0,0,0,2,2,360'
18484,Costa Rica,LeonelMoreira,Keeper,15/16,Primera Div. Ver,cs-herediano,22,22,"2,27",0,0,0,0,2,0,0,13,12,1.980'
18485,Costa Rica,LeonelMoreira,Keeper,15/16,Inv. Play-Off,cs-herediano,2,2,"1,50",0,0,0,0,1,0,0,3,1,180'
18486,Costa Rica,LeonelMoreira,Keeper,15/16,Primera Div. In.,cs-herediano,22,22,"1,95",0,0,0,0,1,0,0,15,13,1.980'
18487,Costa Rica,LeonelMoreira,Keeper,15/16,CONCACAF Champions League,cs-herediano,4,4,"1,25",0,0,0,0,0,0,0,3,2,360'
18488,Costa Rica,LeonelMoreira,Keeper,15/16,Copa de Costa Rica,cs-herediano,4,2,"3,00",0,0,0,0,0,0,0,1,1,180'
18489,Costa Rica,LeonelMoreira,Keeper,14/15,Verano Play-Off,cs-herediano,4,3,"1,67",0,0,0,0,1,0,0,4,0,300'
18490,Costa Rica,LeonelMoreira,Keeper,14/15,Primera Div. Ver,cs-herediano,22,1,"0,00",0,0,0,0,0,0,0,1,0,90'
18491,Costa Rica,LeonelMoreira,Keeper,14/15,CONCACAF Champions League,cs-herediano,8,3,"3,00",0,0,0,0,0,0,0,3,1,270'
18492,Costa Rica,LeonelMoreira,Keeper,14/15,Inv. Play-Off,cs-herediano,4,1,"0,00",0,0,0,0,0,0,0,4,0,90'
18493,Costa Rica,LeonelMoreira,Keeper,14/15,Primera Div. In.,cs-herediano,21,10,"1,90",0,0,0,0,1,0,0,8,6,900'
18494,Costa Rica,LeonelMoreira,Keeper,14/15,Copa de Costa Rica,cs-herediano,5,5,"2,00",0,0,0,0,0,0,0,3,2,480'
18495,Costa Rica,LeonelMoreira,Keeper,13/14,Verano Play-Off,cs-herediano,2,-,0,0,0,0,0,0,0,0,0,0,0
18496,Costa Rica,LeonelMoreira,Keeper,13/14,Primera Div. Ver,cs-herediano,22,19,"1,84",0,0,0,0,0,0,0,22,5,1.710'
18497,Costa Rica,LeonelMoreira,Keeper,13/14,Inv. Play-Off,cs-herediano,4,4,"1,75",0,0,0,0,0,0,0,0,4,390'
18498,Costa Rica,LeonelMoreira,Keeper,13/14,Primera Div. In.,cs-herediano,20,18,"2,22",0,0,0,1,1,0,0,17,5,1.592'
18499,Costa Rica,LeonelMoreira,Keeper,13/14,CONCACAF Champions League,cs-herediano,3,2,"1,50",0,0,0,0,0,0,0,3,0,180'
18500,Costa Rica,LeonelMoreira,Keeper,12/13,Verano Play-Off,cs-herediano,4,4,"2,25",0,0,0,0,1,0,0,7,1,390'
18501,Costa Rica,LeonelMoreira,Keeper,12/13,Primera Div. Ver,cs-herediano,22,14,"2,14",0,0,0,0,0,0,0,20,1,1.260'
18502,Costa Rica,LeonelMoreira,Keeper,12/13,CONCACAF Champions League,cs-herediano,6,3,"2,33",0,0,0,0,1,0,0,0,3,270'
18503,Costa Rica,LeonelMoreira,Keeper,12/13,Inv. Play-Off,cs-herediano,4,4,"1,25",0,0,0,0,0,0,0,4,1,390'
18504,Costa Rica,LeonelMoreira,Keeper,12/13,Primera Div. In.,cs-herediano,18,14,"1,64",0,0,0,1,1,1,0,13,8,1.217'
18505,Costa Rica,LeonelMoreira,Keeper,12/13,Supercopa de Costa Rica,cs-herediano,1,1,"0,00",0,0,0,0,0,0,0,2,0,90'
18506,Costa Rica,LeonelMoreira,Keeper,11/12,Verano Play-Off,cs-herediano,4,4,"2,50",0,0,0,0,0,0,0,4,1,360'
18507,Costa Rica,LeonelMoreira,Keeper,11/12,Primera Div. Ver,cs-herediano,19,11,"1,91",0,0,0,0,1,0,0,10,6,990'
18508,Costa Rica,LeonelMoreira,Keeper,11/12,Inv. Play-Off,cs-herediano,4,-,0,0,0,0,0,0,0,0,0,0,0
18509,Costa Rica,LeonelMoreira,Keeper,11/12,Primera Div. In.,cs-herediano,13,4,"1,75",0,0,0,0,0,0,0,5,1,360'
18510,Costa Rica,LeonelMoreira,Keeper,11/12,CONCACAF Champions League,cs-herediano,4,3,"2,00",0,0,0,0,0,0,0,6,1,270'
18511,Costa Rica,LeonelMoreira,Keeper,10/11,Verano Play-Off,cs-herediano,4,4,"1,75",0,0,0,0,1,0,0,8,1,360'
18512,Costa Rica,LeonelMoreira,Keeper,10/11,Primera Div. Ver,cs-herediano,16,14,"1,57",0,0,0,0,0,0,0,16,4,1.260'
18513,Costa Rica,LeonelMoreira,Keeper,10/11,Inv. Play-Off,cs-herediano,6,6,"1,17",0,0,0,0,1,0,0,4,3,570'
18514,Costa Rica,LeonelMoreira,Keeper,10/11,Primera Div. In.,cs-herediano,11,8,"1,88",0,0,0,0,0,0,0,9,2,720'
18515,Costa Rica,LeonelMoreira,Keeper,09/10,Primera Div. In.,cs-herediano,1,1,"3,00",0,0,0,0,0,0,0,0,1,90'
18516,Costa Rica,PatrickPemberton,Keeper,17/18,Primera Div. Apertura,ld-alajuelense,18,18,"1,56",0,0,0,0,2,0,0,22,6,1.620'
18517,Costa Rica,PatrickPemberton,Keeper,17/18,Clausura Segunda Phase,ld-alajuelense,6,5,"2,20",0,0,0,0,1,0,0,7,1,450'
18518,Costa Rica,PatrickPemberton,Keeper,17/18,Primera Div. Clausura,ld-alajuelense,6,6,"2,17",0,0,0,0,0,0,0,10,1,540'
18519,Costa Rica,PatrickPemberton,Keeper,16/17,Primera Div. Ver,ld-alajuelense,17,17,"1,76",0,0,0,0,4,0,0,15,5,1.530'
18520,Costa Rica,PatrickPemberton,Keeper,16/17,Inv. 2. Phase,ld-alajuelense,5,5,"1,00",0,0,0,0,0,0,0,9,1,450'
18521,Costa Rica,PatrickPemberton,Keeper,16/17,Primera Div. In.,ld-alajuelense,20,20,"1,75",0,0,0,0,0,0,0,17,7,1.800'
18522,Costa Rica,PatrickPemberton,Keeper,15/16,Verano Play-Off,ld-alajuelense,4,4,"1,50",0,0,0,0,0,0,0,4,1,360'
18523,Costa Rica,PatrickPemberton,Keeper,15/16,Primera Div. Ver,ld-alajuelense,21,20,"1,90",0,0,0,0,2,0,0,19,8,1.800'
18524,Costa Rica,PatrickPemberton,Keeper,15/16,Inv. Play-Off,ld-alajuelense,4,4,"1,00",0,0,0,0,1,0,0,4,2,360'
18525,Costa Rica,PatrickPemberton,Keeper,15/16,Primera Div. In.,ld-alajuelense,17,17,"2,24",0,0,0,0,1,0,0,9,11,1.530'
18526,Costa Rica,PatrickPemberton,Keeper,14/15,Verano Play-Off,ld-alajuelense,4,4,"1,00",0,0,0,0,1,0,0,4,1,390'
18527,Costa Rica,PatrickPemberton,Keeper,14/15,Primera Div. Ver,ld-alajuelense,17,11,"1,82",0,1,0,0,0,0,0,10,5,990'
18528,Costa Rica,PatrickPemberton,Keeper,14/15,Inv. Play-Off,ld-alajuelense,2,2,"0,50",0,0,0,0,1,0,0,2,0,180'
18529,Costa Rica,PatrickPemberton,Keeper,14/15,Primera Div. In.,ld-alajuelense,16,16,"2,31",0,0,0,0,0,0,0,10,9,1.440'
18530,Costa Rica,PatrickPemberton,Keeper,14/15,CONCACAF Champions League,ld-alajuelense,4,4,"1,50",0,0,0,0,1,0,0,3,1,360'
18531,Costa Rica,PatrickPemberton,Keeper,14/15,Copa de Costa Rica,ld-alajuelense,2,2,"0,00",0,0,0,0,0,0,0,4,0,180'
18532,Costa Rica,PatrickPemberton,Keeper,13/14,Verano Play-Off,ld-alajuelense,4,4,"1,25",0,0,0,0,0,0,0,3,1,360'
18533,Costa Rica,PatrickPemberton,Keeper,13/14,Primera Div. Ver,ld-alajuelense,19,16,"2,06",0,0,0,0,1,0,0,11,8,1.440'
18534,Costa Rica,PatrickPemberton,Keeper,13/14,CONCACAF Champions League,ld-alajuelense,7,7,"1,86",0,0,0,0,2,0,0,3,5,630'
18535,Costa Rica,PatrickPemberton,Keeper,13/14,Inv. Play-Off,ld-alajuelense,4,4,"1,75",0,0,0,0,0,0,0,1,3,390'
18536,Costa Rica,PatrickPemberton,Keeper,13/14,Primera Div. In.,ld-alajuelense,15,15,"1,73",0,0,0,0,0,0,0,17,5,1.350'
18537,Costa Rica,PatrickPemberton,Keeper,12/13,Primera Div. Ver,ld-alajuelense,19,19,"1,58",0,0,0,0,2,0,0,22,5,1.710'
18538,Costa Rica,PatrickPemberton,Keeper,12/13,Inv. Play-Off,ld-alajuelense,4,4,"2,00",0,0,0,0,1,0,0,2,2,390'
18539,Costa Rica,PatrickPemberton,Keeper,12/13,Primera Div. In.,ld-alajuelense,18,18,"2,11",0,0,0,0,0,0,0,16,7,1.620'
18540,Costa Rica,PatrickPemberton,Keeper,12/13,CONCACAF Champions League,ld-alajuelense,3,3,"1,33",0,0,0,0,0,0,0,7,1,270'
18541,Costa Rica,PatrickPemberton,Keeper,12/13,Supercopa de Costa Rica,ld-alajuelense,1,1,"3,00",0,0,0,0,1,0,0,0,1,90'
18542,Costa Rica,PatrickPemberton,Keeper,11/12,Primera Div. Ver,ld-alajuelense,18,18,"1,67",0,0,0,0,2,0,0,21,7,1.620'
18543,Costa Rica,PatrickPemberton,Keeper,11/12,Inv. Play-Off,ld-alajuelense,4,4,"2,00",0,0,0,0,1,0,0,4,1,390'
18544,Costa Rica,PatrickPemberton,Keeper,11/12,Primera Div. In.,ld-alajuelense,17,16,"1,75",0,0,0,0,2,0,0,18,5,1.440'
18545,Costa Rica,PatrickPemberton,Keeper,11/12,CONCACAF Champions League,ld-alajuelense,4,4,"2,25",0,0,0,0,1,0,0,4,2,360'
18546,Costa Rica,PatrickPemberton,Keeper,10/11,Verano Play-Off,ld-alajuelense,6,6,"2,17",0,0,0,0,0,0,0,5,4,540'
18547,Costa Rica,PatrickPemberton,Keeper,10/11,Primera Div. Ver,ld-alajuelense,13,10,"2,30",0,0,0,0,3,0,0,10,3,900'
18548,Costa Rica,PatrickPemberton,Keeper,10/11,Inv. Play-Off,ld-alajuelense,6,6,"2,33",0,0,0,0,0,0,0,5,2,570'
18549,Costa Rica,PatrickPemberton,Keeper,10/11,Primera Div. In.,ld-alajuelense,14,13,"2,46",0,0,0,0,1,0,0,7,8,1.170'
19177,Peru,PedroGallese,Keeper,17/18,Liga MX Clausura,tiburones-rojos-de-veracruz,8,8,"1,13",0,0,0,1,2,0,0,7,3,674'
19178,Peru,PedroGallese,Keeper,17/18,Liga MX Apertura,tiburones-rojos-de-veracruz,6,6,"1,17",0,0,0,1,0,0,0,10,1,487'
19179,Peru,PedroGallese,Keeper,16/17,Liga MX Clausura,tiburones-rojos-de-veracruz,14,9,"1,33",0,0,0,0,1,0,0,12,2,810'
19180,Peru,PedroGallese,Keeper,16/17,Liga MX Apertura,tiburones-rojos-de-veracruz,17,14,"0,86",0,0,0,0,1,0,0,31,2,1.260'
19181,Peru,PedroGallese,Keeper,2016,Torneo Descentralizado,club-juan-aurich,15,15,"1,47",0,0,0,0,1,0,1,18,5,1.294'
19182,Peru,PedroGallese,Keeper,2015,Descentralizado Clausura,club-juan-aurich,15,15,"1,07",0,0,0,0,1,0,0,24,4,1.350'
19183,Peru,PedroGallese,Keeper,2015,Descentralizado Apertura,club-juan-aurich,15,15,"1,47",0,0,0,0,1,0,0,16,6,1.350'
19184,Peru,PedroGallese,Keeper,2015,Libertadores,club-juan-aurich,6,6,"1,00",0,0,0,0,0,0,0,11,1,540'
19185,Peru,PedroGallese,Keeper,2015,Torneo Inca,club-juan-aurich,8,7,"1,14",0,0,0,0,2,0,0,9,1,630'
19186,Peru,PedroGallese,Keeper,2014,Descentralizado Clausura,universidad-san-martin-de-porres,15,14,"1,00",0,0,0,0,1,0,0,22,1,1.260'
19187,Peru,PedroGallese,Keeper,2014,Descentralizado Apertura,universidad-san-martin-de-porres,15,15,"1,40",0,0,0,0,2,0,0,17,4,1.350'
19188,Peru,PedroGallese,Keeper,2014,Inca Playoff,universidad-san-martin-de-porres,1,1,"0,00",0,0,0,0,1,0,0,3,0,120'
19189,Peru,PedroGallese,Keeper,2014,Torneo Inca,universidad-san-martin-de-porres,14,11,"1,73",0,0,0,1,0,0,0,14,4,972'
19190,Peru,PedroGallese,Keeper,2013,Liguilla Par,universidad-san-martin-de-porres,14,-,0,0,0,0,0,1,0,0,0,0,0
19191,Peru,PedroGallese,Keeper,2013,Torneo Descentralizado,universidad-san-martin-de-porres,30,13,"1,77",0,0,0,0,0,0,0,14,4,1.170'
19192,Peru,PedroGallese,Keeper,2012,Torneo Descentralizado,universidad-san-martin-de-porres,2,-,0,0,0,0,0,0,0,0,0,0,0
19193,Peru,PedroGallese,Keeper,2012,Copa Sudamericana,universidad-san-martin-de-porres,1,-,0,0,0,0,0,0,0,0,0,0,0
19194,Peru,PedroGallese,Keeper,2011,Torneo Descentralizado,universidad-san-martin-de-porres,12,-,0,0,0,0,0,0,0,0,0,0,0
19195,Peru,PedroGallese,Keeper,2011,Libertadores,universidad-san-martin-de-porres,3,-,0,0,0,0,0,0,0,0,0,0,0
19196,Peru,PedroGallese,Keeper,2010,Descentralizado Playoffs,universidad-san-martin-de-porres,2,-,0,0,0,0,0,0,0,0,0,0,0
19197,Peru,PedroGallese,Keeper,2010,T. Descentralizado 2. Fase,universidad-san-martin-de-porres,10,1,"0,00",0,0,0,0,0,0,0,0,0,90'
19198,Peru,PedroGallese,Keeper,2010,Torneo Descentralizado,universidad-san-martin-de-porres,4,1,"3,00",0,0,1,0,0,0,0,0,1,61'
19199,Peru,CarlosCáceda,Keeper,2017,Descentralizado Clausura,universitario-de-deportes,3,3,"2,00",0,0,0,0,0,0,0,3,1,270'
19200,Peru,CarlosCáceda,Keeper,2017,Descentralizado Apertura,universitario-de-deportes,12,12,"1,83",0,0,0,0,2,0,0,10,3,1.080'
19201,Peru,CarlosCáceda,Keeper,2017,Torneo Verano,universitario-de-deportes,14,14,"1,36",0,0,0,0,3,0,0,18,4,1.260'
19202,Peru,CarlosCáceda,Keeper,2017,Libertadores,universitario-de-deportes,2,2,"1,50",0,0,0,0,0,0,0,4,0,180'
19203,Peru,CarlosCáceda,Keeper,2016,Descentralizado Playoffs,universitario-de-deportes,3,3,"1,33",0,0,0,0,0,0,0,6,0,270'
19204,Peru,CarlosCáceda,Keeper,2016,Liguilla B,universitario-de-deportes,11,10,"1,60",0,0,0,0,0,0,0,15,3,900'
19205,Peru,CarlosCáceda,Keeper,2016,Copa Sudamericana,universitario-de-deportes,2,2,"0,00",0,0,0,0,0,0,0,6,0,180'
19206,Peru,CarlosCáceda,Keeper,2016,Torneo Descentralizado,universitario-de-deportes,27,25,"1,88",0,0,1,0,2,0,0,23,11,2.164'
19207,Peru,CarlosCáceda,Keeper,2015,Descentralizado Clausura,universitario-de-deportes,1,-,0,0,0,0,0,0,0,0,0,0,0
19208,Peru,CarlosCáceda,Keeper,2015,Descentralizado Apertura,universitario-de-deportes,4,-,0,0,0,0,0,0,0,0,0,0,0
19209,Peru,CarlosCáceda,Keeper,2015,Torneo Inca,universitario-de-deportes,5,-,0,0,0,0,0,0,0,0,0,0,0
19210,Peru,CarlosCáceda,Keeper,2014,Descentralizado Clausura,universitario-de-deportes,14,-,0,0,0,0,0,0,0,0,0,0,0
19211,Peru,CarlosCáceda,Keeper,2014,Descentralizado Apertura,universitario-de-deportes,15,1,"0,00",0,0,0,0,0,0,0,2,0,90'
19212,Peru,CarlosCáceda,Keeper,2014,Torneo Inca,universitario-de-deportes,8,-,0,0,0,0,0,0,0,0,0,0,0
19213,Peru,CarlosCáceda,Keeper,2014,Libertadores,universitario-de-deportes,1,-,0,0,0,0,0,0,0,0,0,0,0
19214,Peru,CarlosCáceda,Keeper,2013,Liguilla Par,universitario-de-deportes,4,1,"1,00",0,0,0,0,0,0,0,2,0,90'
19215,Peru,CarlosCáceda,Keeper,2013,Torneo Descentralizado,universitario-de-deportes,5,-,0,0,0,0,0,1,0,0,0,0,0
19216,Peru,CarlosCáceda,Keeper,2012,Torneo Descentralizado,universitario-de-deportes,7,1,"0,00",0,0,0,0,0,0,0,2,0,90'
19217,Peru,CarlosCáceda,Keeper,2011,Torneo Descentralizado,universitario-de-deportes,14,1,"1,00",0,0,0,0,0,0,0,0,1,90'
19218,Peru,CarlosCáceda,Keeper,2011,Copa Sudamericana,universitario-de-deportes,1,-,0,0,0,0,0,0,0,0,0,0,0
19219,Peru,JoséCarvallo,Keeper,2018,Copa Sudamericana,utc-cajamarca,2,2,"1,50",0,0,0,0,0,0,0,4,1,180'
19220,Peru,JoséCarvallo,Keeper,2017,Descentralizado Clausura,utc-cajamarca,2,2,"3,00",0,0,0,0,1,0,0,1,1,180'
19221,Peru,JoséCarvallo,Keeper,2017,Descentralizado Apertura,utc-cajamarca,11,11,"1,82",0,0,0,0,1,0,1,6,6,943'
19222,Peru,JoséCarvallo,Keeper,2017,Verano Playoff,utc-cajamarca,2,2,"0,50",0,0,0,0,0,0,0,2,0,210'
19223,Peru,JoséCarvallo,Keeper,2017,Torneo Verano,utc-cajamarca,13,13,"2,08",0,0,0,0,3,0,0,11,6,1.170'
19224,Peru,JoséCarvallo,Keeper,2016,Liguilla B,utc-cajamarca,13,12,"1,17",0,0,0,0,3,0,0,17,3,1.080'
19225,Peru,JoséCarvallo,Keeper,2016,Torneo Descentralizado,utc-cajamarca,29,29,"1,34",0,0,0,0,4,0,0,37,7,2.610'
19226,Peru,JoséCarvallo,Keeper,2015,Descentralizado Clausura,universitario-de-deportes,16,7,"1,29",0,0,0,0,0,0,0,7,3,630'
19227,Peru,JoséCarvallo,Keeper,2015,Copa Sudamericana,universitario-de-deportes,4,2,"0,00",0,0,0,0,1,0,0,4,0,180'
19228,Peru,JoséCarvallo,Keeper,2015,Descentralizado Apertura,universitario-de-deportes,16,10,"1,20",0,0,0,0,2,0,0,10,4,900'
19229,Peru,JoséCarvallo,Keeper,2015,Torneo Inca,universitario-de-deportes,4,2,"1,50",0,0,0,0,0,0,1,3,1,173'
19230,Peru,JoséCarvallo,Keeper,2014,Descentralizado Clausura,universitario-de-deportes,15,15,"1,40",0,0,0,0,0,0,0,17,4,1.350'
19231,Peru,JoséCarvallo,Keeper,2014,Descentralizado Apertura,universitario-de-deportes,14,14,"1,71",0,0,0,0,4,0,0,16,5,1.260'
19232,Peru,JoséCarvallo,Keeper,2014,Torneo Inca,universitario-de-deportes,9,9,"1,33",0,0,0,0,2,0,0,9,3,810'
19233,Peru,JoséCarvallo,Keeper,2014,Libertadores,universitario-de-deportes,6,6,"0,17",0,0,0,0,1,0,0,10,0,540'
19234,Peru,JoséCarvallo,Keeper,2013,Descentralizado Playoffs,universitario-de-deportes,1,1,"3,00",0,0,0,0,0,0,0,1,0,120'
19235,Peru,JoséCarvallo,Keeper,2013,Liguilla Par,universitario-de-deportes,13,12,"1,83",0,0,0,0,3,0,0,10,3,1.080'
19236,Peru,JoséCarvallo,Keeper,2013,Torneo Descentralizado,universitario-de-deportes,29,29,"1,79",0,0,0,0,4,0,0,23,15,2.610'
19237,Peru,JoséCarvallo,Keeper,2012,Torneo Descentralizado,fbc-melgar,8,8,"1,50",0,0,0,0,0,0,0,10,4,720'
